edad,sexo,cabeza_de_hogar,caracterizacion_ciudadano,tipo_de_emprendimiento,idea_de_negocio,estrato,barrio_vereda_ciudadano,comuna_ciudadano,zona_ciudadano,fecha_de_beneficio_dia,fecha_de_beneficio_mes,fecha_de_beneficio_año
58,masculino,si,empresario,no dato,no dato,2,manrique central no.1,04-aranjuez,nor-oriental,10,8,2017.0
58,masculino,si,empresario,no dato,no dato,2,manrique central no.1,04-aranjuez,nor-oriental,17,8,2017.0
58,masculino,si,empresario,no dato,no dato,2,manrique central no.1,04-aranjuez,nor-oriental,31,8,2017.0
58,masculino,si,empresario,no dato,no dato,2,manrique central no.1,04-aranjuez,nor-oriental,24,8,2017.0
58,masculino,si,empresario,no dato,no dato,2,manrique central no.1,04-aranjuez,nor-oriental,7,9,2017.0
58,masculino,si,empresario,no dato,no dato,2,manrique central no.1,04-aranjuez,nor-oriental,14,9,2017.0
71,masculino,no,empresario,no dato,no dato,3,prado,10-la candelaria,centro-oriental,12,7,2017.0
71,masculino,no,empresario,no dato,no dato,3,prado,10-la candelaria,centro-oriental,3,8,2017.0
71,masculino,no,empresario,no dato,no dato,3,prado,10-la candelaria,centro-oriental,10,8,2017.0
71,masculino,no,empresario,no dato,no dato,3,prado,10-la candelaria,centro-oriental,17,8,2017.0
71,masculino,no,empresario,no dato,no dato,3,prado,10-la candelaria,centro-oriental,31,8,2017.0
71,masculino,no,empresario,no dato,no dato,3,prado,10-la candelaria,centro-oriental,24,8,2017.0
71,masculino,no,empresario,no dato,no dato,3,prado,10-la candelaria,centro-oriental,7,9,2017.0
71,masculino,no,empresario,no dato,no dato,3,prado,10-la candelaria,centro-oriental,14,9,2017.0
32,masculino,si,empresario,no dato,no dato,,popular,01-popular,nor-oriental,10,7,2017.0
32,masculino,si,empresario,no dato,no dato,,popular,01-popular,nor-oriental,3,8,2017.0
32,masculino,si,empresario,no dato,no dato,,popular,01-popular,nor-oriental,10,8,2017.0
32,masculino,si,empresario,no dato,no dato,,popular,01-popular,nor-oriental,17,8,2017.0
32,masculino,si,empresario,no dato,no dato,,popular,01-popular,nor-oriental,31,8,2017.0
32,masculino,si,empresario,no dato,no dato,,popular,01-popular,nor-oriental,24,8,2017.0
32,masculino,si,empresario,no dato,no dato,,popular,01-popular,nor-oriental,7,9,2017.0
32,masculino,si,empresario,no dato,no dato,,popular,01-popular,nor-oriental,14,9,2017.0
76,masculino,si,empresario,no dato,no dato,3,castilla,05-castilla,nor-occidental,10,7,2017.0
76,masculino,si,empresario,no dato,no dato,3,castilla,05-castilla,nor-occidental,3,8,2017.0
76,masculino,si,empresario,no dato,no dato,3,castilla,05-castilla,nor-occidental,10,8,2017.0
76,masculino,si,empresario,no dato,no dato,3,castilla,05-castilla,nor-occidental,17,8,2017.0
76,masculino,si,empresario,no dato,no dato,3,castilla,05-castilla,nor-occidental,31,8,2017.0
76,masculino,si,empresario,no dato,no dato,3,castilla,05-castilla,nor-occidental,24,8,2017.0
76,masculino,si,empresario,no dato,no dato,3,castilla,05-castilla,nor-occidental,7,9,2017.0
76,masculino,si,empresario,no dato,no dato,3,castilla,05-castilla,nor-occidental,14,9,2017.0
76,masculino,si,empresario,no dato,no dato,2,belen,16-belen,sur-occidental,10,7,2017.0
76,masculino,si,empresario,no dato,no dato,2,belen,16-belen,sur-occidental,3,8,2017.0
76,masculino,si,empresario,no dato,no dato,2,belen,16-belen,sur-occidental,10,8,2017.0
76,masculino,si,empresario,no dato,no dato,2,belen,16-belen,sur-occidental,17,8,2017.0
76,masculino,si,empresario,no dato,no dato,2,belen,16-belen,sur-occidental,31,8,2017.0
76,masculino,si,empresario,no dato,no dato,2,belen,16-belen,sur-occidental,7,9,2017.0
76,masculino,si,empresario,no dato,no dato,2,belen,16-belen,sur-occidental,14,9,2017.0
70,masculino,si,empresario,no dato,no dato,2,castilla,05-castilla,nor-occidental,10,7,2017.0
70,masculino,si,empresario,no dato,no dato,2,castilla,05-castilla,nor-occidental,3,8,2017.0
70,masculino,si,empresario,no dato,no dato,2,castilla,05-castilla,nor-occidental,10,8,2017.0
70,masculino,si,empresario,no dato,no dato,2,castilla,05-castilla,nor-occidental,17,8,2017.0
70,masculino,si,empresario,no dato,no dato,2,castilla,05-castilla,nor-occidental,31,8,2017.0
70,masculino,si,empresario,no dato,no dato,2,castilla,05-castilla,nor-occidental,24,8,2017.0
70,masculino,si,empresario,no dato,no dato,2,castilla,05-castilla,nor-occidental,7,9,2017.0
70,masculino,si,empresario,no dato,no dato,2,castilla,05-castilla,nor-occidental,14,9,2017.0
40,femenino,si,empresario,no dato,no dato,1,ocho de marzo,09-buenos aires,centro-oriental,11,7,2017.0
40,femenino,si,empresario,no dato,no dato,1,ocho de marzo,09-buenos aires,centro-oriental,3,8,2017.0
40,femenino,si,empresario,no dato,no dato,1,ocho de marzo,09-buenos aires,centro-oriental,10,8,2017.0
40,femenino,si,empresario,no dato,no dato,1,ocho de marzo,09-buenos aires,centro-oriental,17,8,2017.0
40,femenino,si,empresario,no dato,no dato,1,ocho de marzo,09-buenos aires,centro-oriental,24,8,2017.0
40,femenino,si,empresario,no dato,no dato,1,ocho de marzo,09-buenos aires,centro-oriental,14,9,2017.0
59,masculino,si,empresario,no dato,no dato,1,popular,01-popular,nor-oriental,11,7,2017.0
59,masculino,si,empresario,no dato,no dato,1,popular,01-popular,nor-oriental,3,8,2017.0
59,masculino,si,empresario,no dato,no dato,1,popular,01-popular,nor-oriental,10,8,2017.0
59,masculino,si,empresario,no dato,no dato,1,popular,01-popular,nor-oriental,17,8,2017.0
59,masculino,si,empresario,no dato,no dato,1,popular,01-popular,nor-oriental,31,8,2017.0
59,masculino,si,empresario,no dato,no dato,1,popular,01-popular,nor-oriental,24,8,2017.0
59,masculino,si,empresario,no dato,no dato,1,popular,01-popular,nor-oriental,7,9,2017.0
59,masculino,si,empresario,no dato,no dato,1,popular,01-popular,nor-oriental,14,9,2017.0
30,masculino,si,empresario,no dato,no dato,1,robledo,07-robledo,nor-occidental,18,8,2017.0
30,masculino,si,empresario,no dato,no dato,1,robledo,07-robledo,nor-occidental,31,8,2017.0
30,masculino,si,empresario,no dato,no dato,1,robledo,07-robledo,nor-occidental,14,9,2017.0
28,masculino,si,empresario,no dato,no dato,2,robledo,07-robledo,nor-occidental,18,8,2017.0
28,masculino,si,empresario,no dato,no dato,2,robledo,07-robledo,nor-occidental,24,8,2017.0
28,masculino,si,empresario,no dato,no dato,2,robledo,07-robledo,nor-occidental,7,9,2017.0
85,masculino,no,adulto mayor,variedades,alimentos,,centro por la sala de velacion villanueva,,,10,9,2018.0
78,masculino,no,adulto mayor,artesanias,artesanias,,manrique las nieves,,,10,9,2018.0
59,masculino,no,adulto mayor,bolsos,accesorios,,boston,,,10,9,2018.0
63,masculino,no,adulto mayor,gorras,ropa,,villatina,,,10,9,2018.0
55,masculino,no,adulto mayor,ropa,ropa,,candelaria,,,10,9,2018.0
63,masculino,no,adulto mayor,dulces,alimentos,,llanaditas,,,10,9,2018.0
48,masculino,no,adulto mayor,frutas y verduras,alimentos,,santo domingo,,,10,9,2018.0
52,masculino,no,adulto mayor,ropa,ropa,,boston,,,10,9,2018.0
40,masculino,no,adulto mayor,juguetes,accesorios,,colinas de enciso,,,10,9,2018.0
64,masculino,no,adulto mayor,variedades,accesorios,,caicedo,,,10,9,2018.0
69,masculino,no,adulto mayor,variedades,ropa,,robledo aures,,,10,9,2018.0
59,femenino,no,adulto mayor,variedades,alimentos,,villatina,,,10,9,2018.0
63,femenino,no,adulto mayor,variedades,accesorios,,enciso el pinal,,,10,9,2018.0
57,femenino,no,adulto mayor,ropa,ropa,,las flores,,,10,9,2018.0
55,femenino,no,adulto mayor,gafas,accesorios,,robledo la huerta,,,10,9,2018.0
47,femenino,no,adulto mayor,ropa,ropa,,popular 1,,,10,9,2018.0
59,femenino,no,adulto mayor,variedades,alimentos,,manrique la cruz (raizal),,,10,9,2018.0
51,femenino,no,adulto mayor,gorras,accesorios,,santo domingo,,,10,9,2018.0
57,masculino,no,adulto mayor,ropa,ropa,,robledo miramar,,,10,9,2018.0
35,femenino,no,adulto mayor,ropa,ropa,,llanadas,,,10,9,2018.0
35,femenino,no,adulto mayor,frutas y verduras,alimentos,,robledo santa maria,,,10,9,2018.0
58,femenino,no,adulto mayor,variedades,alimentos,,laurora,,,10,9,2018.0
54,femenino,no,adulto mayor,alimentos,alimentos,,robledo la huerta,,,10,9,2018.0
45,femenino,no,adulto mayor,bebidas,no dato,,manrique santa cecilia,,,10,9,2018.0
50,femenino,no,adulto mayor,variedades,alimentos,,laurora,,,10,9,2018.0
51,femenino,no,adulto mayor,artesanias,artesanias,,robledo,,,10,9,2018.0
38,femenino,no,adulto mayor,accesorios,artesanias,,robledo brisas de la vuelta,,,10,9,2018.0
60,femenino,no,adulto mayor,artesanias,artesanias,,manrique,,,10,9,2018.0
35,femenino,no,adulto mayor,gorras,ropa,,alnoso lopez,,,10,9,2018.0
45,femenino,no,adulto mayor,ropa,ropa,,santa cruz terminal,,,10,9,2018.0
59,femenino,no,adulto mayor,dulces,alimentos,,enciso,,,10,9,2018.0
46,femenino,no,adulto mayor,ropa,ropa,,enciso el pinal,,,10,9,2018.0
52,femenino,no,adulto mayor,ropa,ropa,,samora santa rita,,,10,9,2018.0
64,femenino,no,adulto mayor,ropa,ropa,,villatina,,,10,9,2018.0
61,femenino,no,adulto mayor,ropa,ropa,,buenos aires,,,10,9,2018.0
50,femenino,no,adulto mayor,ropa,ropa,,castilla,,,10,9,2018.0
59,femenino,no,adulto mayor,ropa,ropa,,salvador,,,10,9,2018.0
63,femenino,no,adulto mayor,ropa,ropa,,nuevo bombona,,,10,9,2018.0
55,masculino,no,adulto mayor,artesanias,artesanias,,boston,,,10,9,2018.0
54,masculino,no,adulto mayor,bolsos,accesorios,,robledo,,,10,9,2018.0
41,masculino,no,adulto mayor,bolsos,accesorios,,moravia,,,10,9,2018.0
68,masculino,no,adulto mayor,gorras,accesorios,,castilla,,,10,9,2018.0
62,masculino,no,adulto mayor,gorras,accesorios,,robledo,,,10,9,2018.0
65,masculino,no,adulto mayor,dulces,no dato,,manrrique oriental,,,10,9,2018.0
65,masculino,no,adulto mayor,variedades,ropa,,olaya herrera,,,10,9,2018.0
64,masculino,no,adulto mayor,bolsos,accesorios,,robledo san fernando,,,10,9,2018.0
45,masculino,no,adulto mayor,variedades,no dato,,manrique oriental,,,10,9,2018.0
43,masculino,no,adulto mayor,variedades,juguetes,,robledo,,,10,9,2018.0
38,masculino,no,adulto mayor,artesanias,artesanias,,,,,10,9,2018.0
70,masculino,no,adulto mayor,ropa,ropa,,caicedo santa lucia,,,10,9,2018.0
68,masculino,no,adulto mayor,artesanias,artesanias,,alfonso lopez,,,10,9,2018.0
50,masculino,no,adulto mayor,ropa,ropa,,manrrique,,,10,9,2018.0
34,masculino,no,adulto mayor,ropa,ropa,,acevedo,,,10,9,2018.0
63,femenino,no,adulto mayor,ropa,ropa,,castilla,,,10,9,2018.0
69,femenino,no,adulto mayor,ropa,ropa,,robledo miramar,,,10,9,2018.0
32,masculino,no,adulto mayor,frutas y verduras,alimentos,,robledo,,,10,9,2018.0
69,femenino,no,adulto mayor,ro,ro,,picacho,,,10,9,2018.0
70,femenino,no,adulto mayor,ropa,ropa,,acevedo,,,10,9,2018.0
20,masculino,no,adulto mayor,ropa,ropa,,popular 1,,,10,9,2018.0
69,femenino,no,adulto mayor,ropa,ropa,,san benito,,,10,9,2018.0
68,masculino,no,adulto mayor,ropa,ropa,,juan 23,,,10,9,2018.0
27,femenino,no,adulto mayor,ropa,ropa,,salvador,,,10,9,2018.0
68,femenino,no,adulto mayor,ropa,ropa,,belarcasa,,,10,9,2018.0
29,masculino,no,adulto mayor,accesorios,accesorios,,robledo,,,10,9,2018.0
63,femenino,no,adulto mayor,ropa,ropa,,enciso,,,10,9,2018.0
24,femenino,no,adulto mayor,ropa,ropa,,robledo miramar,,,10,9,2018.0
55,masculino,no,adulto mayor,ropa,ropa,,campo valdes,,,10,9,2018.0
67,masculino,no,adulto mayor,calzados,no dato,,moravia,,,10,9,2018.0
68,masculino,no,adulto mayor,bolsos,no dato,,popular #1,,,10,9,2018.0
69,masculino,no,adulto mayor,articulos domesticos,no dato,,enciso,,,10,9,2018.0
61,masculino,no,adulto mayor,comida rapida,no dato,,caicedo,,,10,9,2018.0
71,masculino,no,adulto mayor,frutas y verduras,alimentos,,robledo,,,10,9,2018.0
65,femenino,no,adulto mayor,frutas y verduras,alimentos,,andalucia la francia,,,10,9,2018.0
58,femenino,no,adulto mayor,fritos,alimentos,,san jose la cima,,,10,9,2018.0
58,femenino,no,adulto mayor,loteria,no dato,,andalucia,,,10,9,2018.0
59,femenino,no,adulto mayor,comida rapida,no dato,,enciso (tolondrinas),,,10,9,2018.0
68,femenino,no,adulto mayor,mekato,alimentos,,aranjuez,,,10,9,2018.0
56,femenino,no,adulto mayor,frutas y verduras,alimentos,,enciso el pinar,,,10,9,2018.0
68,femenino,no,adulto mayor,variedades,no dato,,centro,,,10,9,2018.0
56,femenino,no,adulto mayor,frutas y verduras,alimentos,,robledo,,,10,9,2018.0
69,femenino,no,adulto mayor,jugos,alimentos,,caicedo,,,10,9,2018.0
65,femenino,no,adulto mayor,ropa,ropa,,castilla,,,10,9,2018.0
68,femenino,no,adulto mayor,alimentos,no dato,,colon,,,10,9,2018.0
69,femenino,no,adulto mayor,alimentos,no dato,,bello (prado),,,10,9,2018.0
58,femenino,no,adulto mayor,ropa,ropa,,moravia,,,10,9,2018.0
65,femenino,no,adulto mayor,picadura,alimentos,,enciso,,,10,9,2018.0
68,femenino,no,adulto mayor,accesorios,accesorios,,buenos aires,,,10,9,2018.0
69,femenino,no,adulto mayor,loteria,no dato,,bosque,,,10,9,2018.0
56,femenino,no,adulto mayor,ropa,ropa,,manrique san pablo,,,10,9,2018.0
58,femenino,no,adulto mayor,picadura,alimentos,,caicedo,,,10,9,2018.0
69,femenino,no,adulto mayor,frutas y jugos,no dato,,centro,,,10,9,2018.0
64,masculino,no,adulto mayor,bolsos,ropa,,san german (comuna 07),,,10,9,2018.0
56,masculino,no,adulto mayor,variedades,ropa,,villa del socorro,,,10,9,2018.0
63,masculino,no,adulto mayor,variedades,joyeria- bisuteria,,buenos aires,,,10,9,2018.0
63,masculino,no,adulto mayor,dulces,no dato,,la cruz - manrique,,,10,9,2018.0
64,masculino,no,adulto mayor,pezcados,no dato,,boston,,,10,9,2018.0
58,masculino,no,adulto mayor,alimentos,no dato,,los mangos,,,10,9,2018.0
69,masculino,no,adulto mayor,ropa,no dato,,san javier,,,10,9,2018.0
71,masculino,no,adulto mayor,frutas y verduras,alimentos,,el salvador,,,10,9,2018.0
69,masculino,no,adulto mayor,picadura,alimentos,,santa cruz,,,10,9,2018.0
56,masculino,no,adulto mayor,variedades,accesorios,,aranjuez,,,10,9,2018.0
69,masculino,no,adulto mayor,dulces,no dato,,ciudadela nuevo occidente,,,10,9,2018.0
69,masculino,no,adulto mayor,bolsos,ropa,,barrio alfonso lopez,,,10,9,2018.0
65,masculino,no,adulto mayor,relojeria,joyeria,,cordova,,,10,9,2018.0
61,masculino,no,adulto mayor,frutas y verduras,no dato,,analucia la francia,,,10,9,2018.0
65,masculino,no,adulto mayor,ropa,no dato,,caicedo,,,10,9,2018.0
68,masculino,no,adulto mayor,comestibles,no dato,,las palmas,,,10,9,2018.0
69,femenino,no,adulto mayor,dulces,no dato,,marique oriental,,,10,9,2018.0
56,masculino,no,adulto mayor,comida rapida,alimentos,,las palmas,,,10,9,2018.0
58,femenino,no,adulto mayor,comida rapida,alimentos,,barrio colon,,,10,9,2018.0
69,femenino,no,adulto mayor,dulces,alimentos,,limonar,,,10,9,2018.0
64,femenino,no,adulto mayor,ropa,ropa,,la iguana,,,10,9,2018.0
56,femenino,no,adulto mayor,comida rapida,alimentos,,llanaditas,,,10,9,2018.0
65,masculino,no,adulto mayor,dulces,alimentos,,manrique oriental,,,10,9,2018.0
63,masculino,no,adulto mayor,loteria,chances,,sucre,,,10,9,2018.0
58,masculino,no,adulto mayor,cosecha,no dato,,acevedo,,,10,9,2018.0
65,masculino,no,adulto mayor,ropa,ropa,,manrique central,,,10,9,2018.0
68,masculino,no,adulto mayor,arreglo calzado,servicios de reparación,,buenos aires,,,10,9,2018.0
69,femenino,no,adulto mayor,ropa,ropa,,niquitao,,,10,9,2018.0
56,femenino,no,adulto mayor,ropa,ropa,,niquitao,,,10,9,2018.0
58,masculino,no,adulto mayor,variedades,no dato,,andalucia la francia,,,10,9,2018.0
69,masculino,no,adulto mayor,jugos y frutas,no dato,,villa del carmen,,,10,9,2018.0
64,masculino,no,adulto mayor,cacharros,no dato,,manrique (oriental),,,10,9,2018.0
70,masculino,no,adulto mayor,comida rapida,alimentos,,popular 2,,,10,9,2018.0
65,masculino,no,adulto mayor,helados y agua,alimentos,,manrrique oriental,,,10,9,2018.0
68,femenino,no,adulto mayor,ropa,ropa,,colinas de 3 esquinas,,,10,9,2018.0
69,femenino,no,adulto mayor,variedades,no dato,,caicedo la sierra,,,10,9,2018.0
56,femenino,no,adulto mayor,picadas de frutas,jugos,,manrique (oriental),,,10,9,2018.0
58,femenino,no,adulto mayor,variedades,no dato,,la colinita,,,10,9,2018.0
69,femenino,no,adulto mayor,fritos,alimentos,,san javier la diviza,,,10,9,2018.0
64,femenino,no,adulto mayor,ropa,ropa,,san diego,,,10,9,2018.0
42,femenino,no,adulto mayor,bisuteria,no dato,,castilla,,,10,9,2018.0
61,femenino,no,adulto mayor,jugos,no dato,,floresta la quiebra,,,10,9,2018.0
57,femenino,no,adulto mayor,jugos,alimentos,,nuevo occidente,,,10,9,2018.0
58,femenino,no,adulto mayor,picadura,no dato,,pecebre,,,10,9,2018.0
56,femenino,no,adulto mayor,ropa,ropa,,andalucia la francia,,,10,9,2018.0
52,masculino,no,adulto mayor,arepas de queso y chocolo,no dato,,san javier (nuevos conquistadores),,,10,9,2018.0
68,masculino,no,adulto mayor,bolsos,maletas,,manrique (oriental),,,10,9,2018.0
69,masculino,no,adulto mayor,calzados,no dato,,manrique (sanblaz),,,10,9,2018.0
71,masculino,no,adulto mayor,correas y villeteras,accesorios,,enciso parte alta,,,10,9,2018.0
59,masculino,no,adulto mayor,variedades,no dato,,santa cruz,,,10,9,2018.0
52,masculino,no,adulto mayor,libros,usados,,nuevo occidente,,,10,9,2018.0
61,masculino,no,adulto mayor,frutas y verduras,alimentos,,manantiales,,,10,9,2018.0
59,masculino,no,adulto mayor,artesanias,artesanias,,santander,,,10,9,2018.0
58,masculino,no,adulto mayor,mercancia,no dato,,caicedo,,,10,9,2018.0
68,masculino,no,adulto mayor,picadura y dulce,no dato,,santander,,,10,9,2018.0
69,masculino,no,adulto mayor,gafas,no dato,,robledo (diamnate),,,10,9,2018.0
70,masculino,no,adulto mayor,variedades,no dato,,manrique oriental,,,10,9,2018.0
61,masculino,no,adulto mayor,relojeria,servicios de reparación,,popular 2,,,10,9,2018.0
68,masculino,no,adulto mayor,churros,alimentos,,campo valdes,,,10,9,2018.0
62,masculino,no,adulto mayor,comida rapida,alimentos,,aranjuez,,,10,9,2018.0
61,masculino,no,adulto mayor,ropa,no dato,,buenos aires,,,10,9,2018.0
58,masculino,no,adulto mayor,ropa,usados,,#N/A,,,10,9,2018.0
57,femenino,no,adulto mayor,variedades,no dato,,castilla,,,10,9,2018.0
53,femenino,no,adulto mayor,variedades,alimentos,,boston,,,10,9,2018.0
62,masculino,no,adulto mayor,comida rapida,alimentos,,manrrique oriental,,,10,9,2018.0
47,masculino,no,adulto mayor,frutas,alimentos,,castilla,,,10,9,2018.0
58,masculino,no,adulto mayor,variedades,alimentos,,golondrinas,,,10,9,2018.0
51,masculino,no,adulto mayor,ropa,ropa,,santo domingo la torre,,,10,9,2018.0
58,masculino,no,adulto mayor,relojeria,ropa,,manrrique villa de guadaliupe,,,10,9,2018.0
47,femenino,no,adulto mayor,variedades,alimentos,,barrio mirador de calasanz,,,10,9,2018.0
47,femenino,no,adulto mayor,frutas y verduras,alimentos,,robledo (primaveral),,,10,9,2018.0
58,femenino,no,adulto mayor,dulces,alimentos,,andalucia la francia,,,10,9,2018.0
61,femenino,no,adulto mayor,comida rapida,alimentos,,robledo ( brisas),,,10,9,2018.0
70,masculino,no,adulto mayor,esculturas,elementos decorativos,,bello las araucarias etapa 1,,,10,9,2018.0
62,masculino,no,adulto mayor,comida rapida,alimentos,,candelaria centro,,,10,9,2018.0
53,masculino,no,adulto mayor,fritos,alimentos,,sto domingo n2,,,10,9,2018.0
59,femenino,no,adulto mayor,artesanias,elementos decorativos,,jardin (manrique),,,10,9,2018.0
58,masculino,no,adulto mayor,calzados,servicios de reparación,,caicedo,,,10,9,2018.0
61,masculino,no,adulto mayor,lustra botas,no dato,,manrique oriental,,,10,9,2018.0
51,femenino,no,adulto mayor,ropa,ropa,,el playon,,,10,9,2018.0
68,femenino,no,adulto mayor,comida rapida,alimentos,,santo domingo,,,10,9,2018.0
75,femenino,no,adulto mayor,frutas y verduras,alimentos,,samaria,,,10,9,2018.0
48,femenino,no,adulto mayor,ropa,no dato,,0,,,10,9,2018.0
63,femenino,no,adulto mayor,recreacionista,no dato,,copacabana,,,10,9,2018.0
79,masculino,no,adulto mayor,dulces,alimentos,,andalucia la francia,,,10,9,2018.0
50,femenino,no,adulto mayor,ropa,ropa,,playon,,,10,9,2018.0
64,masculino,no,adulto mayor,crispetas,alimentos,,manrique oriental,,,10,9,2018.0
58,femenino,no,adulto mayor,ropa,ropa,,granizal,,,10,9,2018.0
49,femenino,no,adulto mayor,frutas y verduras,alimentos,,colon,,,10,9,2018.0
50,femenino,no,adulto mayor,articulos religiosos,no dato,,centro,,,10,9,2018.0
49,masculino,no,adulto mayor,relojeria,servicios de reparación,,manrique oriental,,,10,9,2018.0
63,masculino,no,adulto mayor,marroquineria,no dato,,moravia,,,10,9,2018.0
56,masculino,no,adulto mayor,"cacharros , articulos electrodomesticos",no dato,,belen rincon,,,10,9,2018.0
63,masculino,no,adulto mayor,comida rapida,alimentos,,la aurora,,,10,9,2018.0
45,masculino,no,adulto mayor,variedades,accesorios tecnologicos,,la montaña,,,10,9,2018.0
69,masculino,no,adulto mayor,alimentos,alimentos,,bello oriente palo mar,,,10,9,2018.0
71,masculino,no,adulto mayor,jugos,joyeria- bisuteria,,,,,10,9,2018.0
58,femenino,no,adulto mayor,ropa,ropa,,holalla,,,10,9,2018.0
37,masculino,no,adulto mayor,relojeria,joyeria- bisuteria,,vereda la palma,,,10,9,2018.0
58,femenino,no,adulto mayor,ropa,ropa,,nueva villa,,,10,9,2018.0
51,femenino,no,adulto mayor,comida rapida,alimentos,,ensiso el pinal,,,10,9,2018.0
56,femenino,no,adulto mayor,comida rapida,alimentos,,golondrinas,,,10,9,2018.0
56,femenino,no,adulto mayor,bebidas,alimentos,,popular 1,,,10,9,2018.0
52,masculino,no,adulto mayor,libros,accesorios,,boston,,,10,9,2018.0
58,femenino,no,adulto mayor,accesorios,joyeria- bisuteria,,pupular 1,,,10,9,2018.0
61,femenino,no,adulto mayor,alimentos,alimentos,,granizal,,,10,9,2018.0
62,femenino,no,adulto mayor,dulces,alimentos,,ensiso el pinal,,,10,9,2018.0
63,masculino,no,adulto mayor,bebidas,accesorios tecnologicos,,centro,,,10,9,2018.0
60,femenino,no,adulto mayor,ropa,ropa,,robledo kenedi,,,10,9,2018.0
61,masculino,no,adulto mayor,ropa,joyeria- bisuteria,,la avanzada ( santo domingo),,,10,9,2018.0
63,masculino,no,adulto mayor,alimentos,alimentos,,paris,,,10,9,2018.0
69,masculino,no,adulto mayor,no dato,alimentos,,caicedo,,,10,9,2018.0
69,masculino,no,adulto mayor,dulces,alimentos,,granizal,,,10,9,2018.0
68,masculino,no,adulto mayor,gafas,accesorios,,manrrique,,,10,9,2018.0
65,femenino,no,adulto mayor,comida rapida,alimentos,,prado centro,,,10,9,2018.0
71,femenino,no,adulto mayor,ropa,ropa,,santo domingo,,,10,9,2018.0
68,masculino,no,adulto mayor,alimentos,alimentos,,13 de noviembre enciso,,,10,9,2018.0
65,femenino,no,adulto mayor,dulces,alimentos,,caicedo la cierra,,,10,9,2018.0
61,femenino,no,adulto mayor,frutas y verduras,alimentos,,el bosque,,,10,9,2018.0
67,masculino,no,adulto mayor,ropa,ropa,,las palmas,,,10,9,2018.0
67,masculino,no,adulto mayor,ropa,ropa,,las palmas,,,10,9,2018.0
63,masculino,no,adulto mayor,variedades,variedades,,,,,10,9,2018.0
45,femenino,no,adulto mayor,variedades,joyeria- bisuteria,,,,,10,9,2018.0
69,masculino,no,adulto mayor,no dato,no dato,,,,,10,9,2018.0
71,femenino,no,adulto mayor,loteria,no dato,,,,,10,9,2018.0
58,masculino,no,adulto mayor,ropa,ropa,,,,,10,9,2018.0
37,masculino,no,adulto mayor,ropa,ropa,,,,,10,9,2018.0
58,femenino,no,adulto mayor,comida rapida,alimentos,,,,,10,9,2018.0
51,masculino,no,adulto mayor,variedades,servicios de reparación,,,,,10,9,2018.0
56,femenino,no,adulto mayor,alimentos,alimentos,,,,,10,9,2018.0
56,masculino,no,adulto mayor,variedades,ropa,,,,,10,9,2018.0
52,femenino,no,adulto mayor,arreglo calzado,servicios de reparación,,,,,10,9,2018.0
58,masculino,no,adulto mayor,calzados,no dato,,,,,10,9,2018.0
61,masculino,no,adulto mayor,artesanias,artesanias,,,,,10,9,2018.0
62,masculino,no,adulto mayor,frutas y verduras,no dato,,,,,10,9,2018.0
63,masculino,no,adulto mayor,gafas,no dato,,,,,10,9,2018.0
60,masculino,no,adulto mayor,bolsos,accesorios,,,,,10,9,2018.0
61,masculino,no,adulto mayor,ropa,ropa,,,,,10,9,2018.0
63,masculino,no,adulto mayor,variedades,ropa,,,,,10,9,2018.0
69,masculino,no,adulto mayor,comida rapida,alimentos,,,,,10,9,2018.0
69,masculino,no,adulto mayor,gorras,no dato,,,,,10,9,2018.0
68,masculino,no,adulto mayor,frutas,jugos,,,,,10,9,2018.0
65,femenino,no,adulto mayor,alimentos,alimentos,,,,,10,9,2018.0
71,masculino,no,adulto mayor,variedades,alimentos,,,,,10,9,2018.0
68,masculino,no,adulto mayor,alimentos,alimentos,,,,,10,9,2018.0
65,masculino,no,adulto mayor,variedades,accesorios tecnologicos,,,,,10,9,2018.0
61,masculino,no,adulto mayor,variedades,accesorios tecnologicos,,,,,10,9,2018.0
67,masculino,no,adulto mayor,helados,no dato,,,,,10,9,2018.0
67,femenino,no,adulto mayor,dulces,alimentos,,,,,10,9,2018.0
71,femenino,no,adulto mayor,ropa,ropa,,,,,10,9,2018.0
68,femenino,no,adulto mayor,variedades,accesorios,,,,,10,9,2018.0
65,femenino,no,adulto mayor,ropa,ropa,,,,,10,9,2018.0
61,femenino,no,adulto mayor,gorras,ropa,,,,,10,9,2018.0
67,femenino,no,adulto mayor,variedades,alimentos,,,,,10,9,2018.0
67,femenino,no,adulto mayor,frutas y verduras,alimentos,,,,,10,9,2018.0
63,femenino,no,adulto mayor,comida rapida,alimentos,,,,,10,9,2018.0
45,femenino,no,,comida rapida,alimentos,,,,,10,9,2018.0
69,femenino,no,adulto mayor,frutas y verduras,alimentos,,,,,10,9,2018.0
71,femenino,no,adulto mayor,ropa,ropa,,,,,10,9,2018.0
58,femenino,no,adulto mayor,ropa,ropa,,,,,10,9,2018.0
37,femenino,no,,alimentos,alimentos,,,,,10,9,2018.0
58,femenino,no,adulto mayor,helados y agua,alimentos,,,,,10,9,2018.0
51,femenino,no,adulto mayor,picadura,picadura,,,,,10,9,2018.0
56,femenino,no,adulto mayor,artesanias,artesanias,,,,,10,9,2018.0
56,femenino,no,adulto mayor,variedades,accesorios,,,,,10,9,2018.0
